Epoch Train_Loss Train_Accuracy Test_Loss Test_Accuracy
0 0.055121 0.519583 0.039500 0.616875
1 0.032985 0.705833 0.026234 0.779375
2 0.024184 0.791250 0.024925 0.778750
3 0.023676 0.792083 0.025788 0.750000
4 0.019666 0.821250 0.024701 0.758750
5 0.017545 0.833333 0.024363 0.756875
6 0.015707 0.854583 0.017894 0.826875
7 0.015622 0.849583 0.018283 0.833125
8 0.016314 0.849583 0.032862 0.723125
9 0.014034 0.865833 0.024271 0.788750
