Epoch Train_Loss Train_Accuracy Test_Loss Test_Accuracy
0 0.048385 0.551667 0.037352 0.663750
1 0.030154 0.727083 0.038053 0.706875
2 0.025451 0.777917 0.024856 0.775625
3 0.020309 0.818750 0.022028 0.801875
4 0.018341 0.844167 0.019728 0.830000
5 0.019088 0.822500 0.022517 0.801250
6 0.015298 0.867083 0.019006 0.846875
7 0.016560 0.854583 0.016721 0.853125
8 0.015043 0.868333 0.015917 0.863125
9 0.013548 0.877500 0.015562 0.868125
